Date,Device,Resource,Avg_Util_(%),Peak_Hourly_Avg_Util_(%),Peak_Util_(%),Avg_Discards_(%),Max_Hourly_Avg_Discards_(%),Avg_Errors_(%),Max_Hourly_Avg_Errors_(%)
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E104/1/4_526844096_laa5dba2614xwp (Sys ID 2293735),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E106/1/10_526975552_laa2dba2609xwp (Sys ID 2293736),0.01,0.02,0.06,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E106/1/2_526975040_LGS2VIO2101PPP (Sys ID IBM0756),0.01,0.07,0.66,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E106/1/9_526975488_laa2dba2609xwp (Sys ID 2293736),0.01,0.02,0.06,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/16_527107008_laa5dba2621xwp  (Sys ID 2327555),0.01,0.02,0.05,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/18_527107136_laa2dba2590xwp (Sys ID 2241720),0.01,0.01,0.14,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/22_527107392_laa2dba2619xwp (Sys ID 2327557),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/25_527107584_laa2dba2574xwp (Sys ID 1998030),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/26_527107648_laa2dba2574xwp (Sys ID 1998030),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/27_527107712_laa2dba2610xwp (Sys ID 2293737),0.01,0.03,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/28_527107776_laa2dba2610xwp (Sys ID 2293737),0.01,0.03,0.14,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/29_527107840_laa2app2698xrp (Sys ID 2928709),0.01,0.03,0.09,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/31_527107968_laa2dba2575xwp (Sys ID 1998029),0.01,0.02,0.13,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/32_527108032_laa2dba2575xwp (Sys ID 1998029),0.01,0.03,0.25,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/38_527108416_laa5dba2511xwp (Sys ID 1998027),0.01,0.17,1.37,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/42_527108672_laa2web2517xrp (Sys ID 10504),0.01,0.09,0.26,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/43_527108736_laa2web2516xrp (Sys ID 10505),0.01,0.11,0.21,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/47_527108992_laa2dba2617xwp (Sys ID 2327552),0.01,0.02,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/48_527109056_laa2dba2617xwp (Sys ID 2327552),0.01,0.06,0.55,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E108/1/6_527106368_laa2dba2616xwp (Sys ID 2327551),0.01,0.04,0.11,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E110/1/29_527238912_laa2dba2571xwp (Sys ID 1749602),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E110/1/30_527238976_laa2dba2572xwp (Sys ID 1832329),0.01,0.03,0.18,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E110/1/31_527239040_laa2dba2572xwp (Sys ID 1832329),0.01,0.03,0.18,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E110/1/32_527239104_laa2dba2573xwp (Sys ID 1832330),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E110/1/33_527239168_laa2dba2573xwp (Sys ID 1832330),0.01,0.03,0.3,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/31_527370112_laa5dba2509xwp (Sys ID 11681),0.01,0.02,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/35_527370368_laa2dba2570xwp (Sys ID 11683),0.01,0.02,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/38_527370560_laa5dba2622xwp (Sys ID 2327560),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/39_527370624_laa2app2633xwp (Sys ID 2350516),0.01,0.06,0.18,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/40_527370688_laa2app2633xwp (Sys ID 2350516),0.01,0.06,0.1,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/41_527370752_laa2app2634xwp (Sys ID 2350517),0.01,0.06,0.09,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/42_527370816_laa2app2634xwp (Sys ID 2350517),0.01,0.06,0.18,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/43_527370880_laa2app2639xwp (Sys ID 2350518),0.01,0.06,0.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E112/1/44_527370944_laa2app2639xwp (Sys ID 2350518),0.01,0.06,0.1,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E114/1/25_527500800_LGA2ESX3103XVP (Sys ID IBM0847),0.01,0.01,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_E114/1/8_527499712_laa2app2521xrp (Sys ID 11018),0.01,0.02,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_mgmt0_83886080,0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel1030_369099781_laa2dba2572xwp (Sys ID 1832329),0.01,0.03,0.14,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel1032_369099783_laa2dba2573xwp (Sys ID 1832330),0.01,0.02,0.11,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel1239_369099990_laa2app2633xwp (Sys ID 2350516),0.01,0.06,0.1,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel1241_369099992_laa2app2634xwp (Sys ID 2350517),0.01,0.06,0.1,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel1243_369099994_laa2app2639xwp (Sys ID 2350518),0.01,0.06,0.09,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel1408_369100159_laa2app2521xrp (Sys ID 11018),0.01,0.02,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel602_369099353_LGS2VIO2101PPP (Sys ID IBM0756),0.01,0.07,0.62,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel609_369099360_laa2dba2609xwp (Sys ID 2293736),0.01,0.02,0.05,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel806_369099557_laa2dba2616xwp (Sys ID 2327551),0.01,0.05,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel816_369099567_laa5dba2621xwp  (Sys ID 2327555,0.01,0.04,0.15,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel821_369099572_laa2dba2619xwp (Sys ID 2327557),0.01,0.04,0.19,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel825_369099576_laa2dba2574xwp (Sys ID 1998030),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel827_369099578_laa2dba2610xwp (Sys ID 2293737),0.01,0.02,0.15,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel831_369099582_laa2dba2575xwp (Sys ID 1998029),0.01,0.03,0.16,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel837_369099588_laa5dba2511xwp (Sys ID 1998027),0.01,0.09,0.92,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel841_369099592_laa2web2517xrp (Sys ID 10504),0.01,0.1,0.2,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel843_369099594_laa2web2516xrp (Sys ID 10505),0.01,0.11,0.19,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS02-01,AMRPLEXKY01AS02-01_port-channel847_369099598_laa2dba2617xwp (Sys ID 2327552),0.01,0.03,0.28,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS03-01,AMRPLEXKY01AS03-01_E101/1/6_526647616_laa2dba2607xwp (Sys ID 2293731),0.01,0.06,0.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS03-01,AMRPLEXKY01AS03-01_mgmt0_83886080,0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS03-01,AMRPLEXKY01AS03-01_port-channel206_369098957_laa2dba2607xwp (Sys ID 2293731),0.01,0.06,0.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_E102/1/6_526713152_laa2dba2607xwp (Sys ID 2293731),0.01,0.06,0.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_E110/1/1_527237120_LGA2ESX3105XVP (Sys ID IBM0849),0.01,0.26,3.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_E110/1/2_527237184_LGA2ESX3106XVP (Sys ID IBM0850),0.01,0.26,3.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_mgmt0_83886080,0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS04-01,AMRPLEXKY01AS04-01_port-channel206_369098957_laa2dba2607xwp (Sys ID 2293731),0.01,0.06,0.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS05-01,AMRPLEXKY01AS05-01_mgmt0_83886080,0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS05,AMRPLEXKY01AS05_mgmt0_83886080,0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS06-01,AMRPLEXKY01AS06-01_mgmt0_83886080,0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS06,AMRPLEXKY01AS06_E1/17_436273152_amrplexky01as06fx101,0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS06,AMRPLEXKY01AS06_E1/18_436277248_amrplexky01as06fx101,0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS06,AMRPLEXKY01AS06_E1/2_436211712_to AMRPLEXKY01LDS73 g4/15,0.01,0.02,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS06,AMRPLEXKY01AS06_mgmt0_83886080_to AMP_LEX_Intra_SW3 8/8,0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E1/13_436213760_AS07-01fx107,0.01,0.08,0.26,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/1_526778368_LGS2VIO2102PPP (Sys ID IBM0757),0.01,0.08,0.63,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/14_526779200_lac2dba2651xwp (Sys ID 2433502),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/21_526779648_lac5dba2649xwp (Sys ID 2433497),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/22_526779712_lac5dba2649xwp (Sys ID 2433497),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/25_526779904_lac5dba2659xwp (Sys ID 2433500),0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/26_526779968_lac5dba2659xwp (Sys ID 2433500),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/3_526778496_lac2dba2613xwp (Sys ID 2293727),0.01,0.02,0.07,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/30_526780224_lac5dba2674xwp (Sys ID 2551445),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/4_526778560_lac2dba2613xwp (Sys ID 2293727),0.01,0.02,0.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/6_526778688_lac5dba2447xwp (Sys ID 2293730),0.01,0.02,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E103/1/7_526778752_lac2dba2620xwp (Sys ID 2327561),0.01,0.05,0.56,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E105/1/9_526909952_lac2app2069ssp,0.01,0.01,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/14_527041344_lac2dba2641xwp (Sys ID 2433481),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/21_527041792_lac2dba2641xwp (Sys ID 2433481),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/24_527041984_lac2dba2643xwp (Sys ID 2433485),0.01,0.02,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/25_527042048_lac2dba2643xwp (Sys ID 2433485),0.01,0.02,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/32_527042496_lac2dba2657xwp (Sys ID 2433487),0.01,0.03,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/35_527042688_LGC1INF0002XRP (Sys ID IBM0553),0.01,0.02,0.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/41_527043072_lac5dba2664xwp (Sys ID 2433504),0.01,0.02,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_E107/1/42_527043136_lac5dba2664xwp (Sys ID 2433504),0.01,0.02,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_mgmt0_83886080,0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel401_369099152_LGS2VIO2102PPP (Sys ID IBM0757),0.01,0.08,0.71,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel403_369099154_lac2dba2613xwp (Sys ID 2293727),0.01,0.02,0.06,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel407_369099158_lac2dba2620xwp (Sys ID 2327561),0.01,0.07,0.67,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel421_369099172_lac5dba2649xwp (Sys ID 2433497),0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel425_369099176_lac5dba2659xwp (Sys ID 2433500),0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel609_369099360_lac2app2069ssp,0.01,0.01,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel814_369099565_lac2dba2641xwp (Sys ID 2433481),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel824_369099575_lac2dba2643xwp (Sys ID 2433485),0.01,0.02,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS07-01,AMRPLEXKY01AS07-01_port-channel841_369099592_lac1app2210ssp,0.01,0.02,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E1/8_436211200_AS07-01fx104,0.01,0.03,0.05,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/1_526843904_LGS2VIO2102PPP (Sys ID IBM0757),0.01,0.05,0.61,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/14_526844736_lac2dba2651xwp (Sys ID 2433502),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/21_526845184_lac5dba2649xwp (Sys ID 2433497),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/22_526845248_lac5dba2649xwp (Sys ID 2433497),0.01,0.02,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/25_526845440_lac5dba2659xwp (Sys ID 2433500),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/26_526845504_lac5dba2659xwp (Sys ID 2433500),0.01,0.04,0.35,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/29_526845696_lac5dba2674xwp (Sys ID 2551445),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/3_526844032_lac2dba2613xwp (Sys ID 2293727),0.01,0.02,0.06,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/30_526845760_lac5dba2674xwp (Sys ID 2551445),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/4_526844096_lac2dba2613xwp (Sys ID 2293727),0.01,0.02,0.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/5_526844160_lac5dba2447xwp (Sys ID 2293730),0.01,0.02,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/7_526844288_lac2dba2620xwp (Sys ID 2327561),0.01,0.06,0.65,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E104/1/8_526844352_lac2dba2620xwp (Sys ID 2327561),0.01,0.04,0.39,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E106/1/25_526976512_LGC2ESX3203XVP (Sys ID IBM0855),0.01,0.02,0.19,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E106/1/9_526975488_lac2app2069ssp,0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E108/1/14_527106880_lac2dba2641xwp (Sys ID 2433481),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E108/1/21_527107328_lac2dba2641xwp (Sys ID 2433481),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E108/1/22_527107392_lac2dba2642xwp (Sys ID 2433482),0.01,0.02,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E108/1/24_527107520_lac2dba2643xwp (Sys ID 2433485),0.01,0.03,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E108/1/32_527108032_lac2dba2657xwp (Sys ID 2433487),0.01,0.03,0.04,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E108/1/38_527108416_lac2dba2658xwp (Sys ID 2433488),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E108/1/42_527108672_lac5dba2664xwp (Sys ID 2433504),0.01,0.02,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_E108/1/45_527108864_lac2dba2658xwp (Sys ID 2433488),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_mgmt0_83886080,0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel210_369098961_lac2app2540xrp  (Sys ID 2138997),0.01,0.02,0.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel220_369098971_lac2app2539xrp (Sys ID 2138996),0.01,0.03,0.08,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel401_369099152_LGS2VIO2102PPP (Sys ID IBM0757),0.01,0.05,0.61,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel403_369099154_lac2dba2613xwp (Sys ID 2293727),0.01,0.02,0.05,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel407_369099158_lac2dba2620xwp (Sys ID 2327561),0.01,0.05,0.26,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel421_369099172_lac5dba2649xwp (Sys ID 2433497),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel425_369099176_lac5dba2659xwp (Sys ID 2433500),0.01,0.02,0.12,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel429_369099180_lac5dba2674xwp (Sys ID 2551445),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel609_369099360_lac2app2069ssp,0.01,0.01,0.01,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel814_369099565_lac2dba2641xwp (Sys ID 2433481),0.01,0.01,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel824_369099575_lac2dba2643xwp (Sys ID 2433485),0.01,0.03,0.03,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS08-01,AMRPLEXKY01AS08-01_port-channel838_369099589_lac2dba2658xwp (Sys ID 2433488),0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS09-01,AMRPLEXKY01AS09-01_E105/1/3_526909568_lac2dba2620xwp (Sys ID 2327561),0.01,0.13,1.37,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS09-01,AMRPLEXKY01AS09-01_mgmt0_83886080,0.01,0.01,0.02,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS09-01,AMRPLEXKY01AS09-01_port-channel101_369098852_AS09-01fx101,0.01,0.15,0.45,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS09-01,AMRPLEXKY01AS09-01_port-channel603_369099354_lac2dba2620xwp (Sys ID 2327561),0.01,0.13,1.31,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS10-01,AMRPLEXKY01AS10-01_E102/1/38_526715200_NETAPP A FAS8700,0.01,0.13,1.37,0.0,0.0,0.0,0.0
08-06-2023,AMRPLEXKY01AS10-01,AMRPLEXKY01AS10-01_E106/1/3_526975104_lac2dba2620xwp (Sys ID 2327561),0.01,0.13,1.37,0.0,0.0,0.0,0.0
